,title,price,metros2,location,rooms,region
251,Penthouse T4 NOVO com tres lugares de garagem nas Antas,4000.0,184.0,Campanha,4, Porto
252,Apartamento T4 na Quinta dos Alcoutins,4000.0,184.5,Lumiar,4, Lisboa
253,Apartamento T2 a 10 min. a pe do Chiado,1700.0,75.0,Misericordia,2, Lisboa
254,"Apartamento T4 sem moveis na Costa da Guia, em Cascais, c...",8000.0,260.0,"Cascais e Estoril, Cascais",4, Lisboa
255,"Apartamento T3 - Ericeira, A Casa das Casas",1600.0,136.95,"Ericeira, Mafra",3, Lisboa
256,T1 Sines - Mobilado e Equipado,1000.0,59.41,Sines,1, Setubal
257,"Apartamento T4, para venda, em Cascais",4000.0,159.48,"Cascais e Estoril, Cascais",4, Lisboa
258,"Apartamento T2, centro, condominio fechado com piscina, O...",870.0,89.0,Olhao,2, Faro
259,"Apartamento T2 mobilado com extremo bom gosto, equipado, ...",3400.0,112.0,"Cascais e Estoril, Cascais",2, Lisboa
260,"Apartamento T4 com terraco para arrendamento em Benfica, Lisboa",6950.0,158.7,Sao Domingos de Benfica,4, Lisboa
261,Apartamento T3+2 para arrendar com terraco e vista rio na Estrela,3200.0,152.0,Estrela,3, Lisboa
262,Apartamento T2 Mobilado com Vista Mar - Cascais,3800.0,110.0,"Cascais e Estoril, Cascais",2, Lisboa
263,T3 Estrela,3500.0,170.0,Estrela,3, Lisboa
264,"Apartamento T3 com garagem para arrendar sem moveis na Lapa, Lisboa",3500.0,170.0,Estrela,3, Lisboa
265,Apartamento T3+1 para arrendamento sem moveis no Chiado,3500.0,205.4,Santa Maria Maior,3, Lisboa
267,"Apartamento T2, centro, condominio fechado com piscina, O...",940.0,85.0,Olhao,2, Faro
268,Furnished Apartment in Saldanha with balcony and parking,3280.0,97.0,Avenidas Novas,2, Lisboa
269,Apartamento T4 sem moveis totalmente remodelado no ultimo...,6850.0,209.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",4, Lisboa
270,1BR in Saldanha with Balcony and Parking,2180.0,45.0,Arroios,1, Lisboa
271,Apartamento T3 em frente a praia de Matosinhos para arrendamento,2500.0,150.0,"Matosinhos e Leca da Palmeira, Matosinhos",3, Porto
272,Apartamento T3+1 para arrendamento em condominio fechado na Beloura,6500.0,184.0,"Sintra (Santa Maria e Sao Miguel, Sao Martinho e Sao Pedro de Penaferrim), Sintra",3, Lisboa
273,"Apartamento T2, centro, condominio fechado com piscina, O...",880.0,85.0,Olhao,2, Faro
274,Charming 2BR Apartment in Principe Real,3290.0,92.0,Santo Antonio,2, Lisboa
275,Penthouse NOVA Terraco 44m2 nas Antas Porto,4000.0,138.45,Campanha,4, Porto
277,T1 mobilado e totalmente equipado C Colombo e metro,995.0,25.0,Benfica,1, Lisboa
278,Apartamento T3 mobilado em condominio na Estrada da Luz,2700.0,134.5,Sao Domingos de Benfica,3, Lisboa
279,"Apartamento T2 Duplex para arrendar sem moveis, em Campo de Ourique",1600.0,50.0,Campo de Ourique,2, Lisboa
280,T2 em Buarcos - Sem mobilia,600.0,73.4,"Buarcos e Sao Juliao, Figueira da Foz",2, Coimbra
281,Apartamento T3 com ou sem moveis no Jardins da Parede na ...,2300.0,120.0,"Carcavelos e Parede, Cascais",3, Lisboa
282,Apartamento T3 para arrendamento,2200.0,108.58,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",3, Lisboa
283,Apartamento T2 para arrendamento,2000.0,66.25,Arroios,2, Lisboa
284,Novo | T2 com Grande Varanda e 2 Lugares de Garagem | Vil...,650.0,73.0,"Vila Real (Nossa Senhora da Conceicao, Sao Pedro e Sao Dinis)",2, Vila Real
285,Excelente Apartamento T3 em Predio c/elevador no Centro do Entroncamen,650.0,124.0,"Sao Joao Baptista, Entroncamento",3, Santarem
286,Apartamento T3 para arrendamento,1900.0,139.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",3, Lisboa
287,"Apartamento T3 com jardim para arrendar nas Amoreiras, em Lisboa",2500.0,95.0,Santo Antonio,3, Lisboa
288,T3 para arrendamento no Parque dos Principes em Telheiras,2300.0,140.0,Lumiar,3, Lisboa
289,Apartamento T1 para arrendamento,1100.0,100.0,"Matosinhos e Leca da Palmeira, Matosinhos",1, Porto
290,T1 para Arrendamento em frente a Praia da Parede,950.0,35.0,"Carcavelos e Parede, Cascais",1, Lisboa
291,Apartamento T4 para arrendamento,6000.0,150.0,Sao Domingos de Benfica,4, Lisboa
292,Apartamento T3 para arrendamento,1600.0,110.0,Ramalde,3, Porto
293,Apartamento T3 em Rua da Chemina p/ arrendamento,850.0,100.0,"Alenquer (Santo Estevao e Triana), Alenquer",3, Lisboa
294,Apartamento T1 para arrendamento,450.0,50.0,"Buarcos e Sao Juliao, Figueira da Foz",1, Coimbra
295,Excelente Apartamento T3 no Chiado,4500.0,175.0,Santa Maria Maior,3, Lisboa
296,"T2 remodelado, equipado e mobilado Pinto Bessa, a estrear!",1500.0,60.0,Campanha,2, Porto
297,Apartamento T2,2800.0,140.0,"Sao Roque, Funchal",1, Ilha da Madeira
298,T3 Caldas da Rainha - Nossa Senhora do Populo,750.0,110.0,"Caldas da Rainha - Nossa Senhora do Populo, Coto e Sao Gregorio, Caldas da Rainha",3, Leiria
299,T2 Excelente Colinas Cruzeiro\Odivelas Equipado C\Parq. Disp.1 Maio,1400.0,100.0,Odivelas,2, Lisboa
300,Estudio T1 para arrendamento,1200.0,55.0,Lumiar,1, Lisboa
301,Apartamento T4 com Parqueamento e Varanda junto aos Fidal...,1050.0,156.0,"Baixa da Banheira e Vale da Amoreira, Moita",4, Setubal
302,T1 Alcantara,800.0,32.0,Alcantara,1, Lisboa
303,"Penthouse T3  Monte Estoril, Cascais.",5950.0,160.0,"Cascais e Estoril, Cascais",3, Lisboa
304,Apartamento T3 em condominio fechado no centro da Cidade do Porto.,1300.0,133.0,Bonfim,3, Porto
305,"T1 DUPLEX mobilado com garagem e arrumos, primeira linha, V. N. Gaia",2000.0,88.0,"Santa Marinha e Sao Pedro da Afurada, Vila Nova de Gaia",1, Porto
306,Duplex com vista panoramica de rio,4900.0,145.0,Misericordia,2, Lisboa
307,Acolher T1 na Av. Infante Santo com vista lateral de rio Tejo,1200.0,55.0,Estrela,1, Lisboa
308,Apartamento T2 para Arrendamento Anual na Praia da Rocha,2000.0,90.0,Portimao,2, Faro
309,Apartamento T3 para arrendamento no Bairro da Assuncao - Cascais,1600.0,95.0,"Cascais e Estoril, Cascais",3, Lisboa
310,Avenidas Novas | T3 Duplex junto a Cidade Universitaria,2400.0,118.0,Avenidas Novas,3, Lisboa
311,"Apartamento T3, Arrendamento, Geres",850.0,120.0,"Vilar da Veiga, Terras de Bouro",3, Braga
312,Apartamento T4 - 3 Frentes - Arrendamento,2500.0,197.0,Lordelo do Ouro e Massarelos,4, Porto
313,Excelente T2 no Condominio privado Metrocity - Parque das Nacoes,2050.0,106.0,Parque das Nacoes,2, Lisboa
314,"T2+1 Sem Fiador, bem localizado, mobilia nova",1250.0,120.0,Lordelo do Ouro e Massarelos,3, Porto
315,Arrendamento apartamento T2 na Portela,1350.0,100.0,"Moscavide e Portela, Loures",2, Lisboa
316,Arrendamento apartamento T2 na Portela,1400.0,100.0,"Moscavide e Portela, Loures",2, Lisboa
317,Apartamento T3 com Estacionamento para Arrendar em Santo Amaro de Oeir,1500.0,110.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",3, Lisboa
318,Apartamento t1 em Belem Lisboa,950.0,42.0,Belem,1, Lisboa
319,Apartamento T2 - Santa Luzia,900.0,100.0,Ramalde,2, Porto
320,Apartamento T4 c/varanda e vista Mar - Paco de Arcos,2500.0,188.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",4, Lisboa
321,Apartamento T3 para arrendamento,1750.0,105.0,"Caparica e Trafaria, Almada",3, Setubal
322,T3 ? Box ? Junto ao Liceu,1100.0,148.0,"Mafamude e Vilar do Paraiso, Vila Nova de Gaia",3, Porto
323,T3 recuado com lugar de garagem - Aguas Santas,1065.0,129.0,"Aguas Santas, Maia",3, Porto
324,Apartamento T2 para arrendamento,2450.0,121.0,"Cascais e Estoril, Cascais",2, Lisboa
325,T3?Terraco?Junto El Corte Ingles,1100.0,115.0,"Mafamude e Vilar do Paraiso, Vila Nova de Gaia",3, Porto
326,T4 ao METRO Lapa Sem Fiador,1700.0,110.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",4, Porto
327,Amplo apartamento T3 equipado no Parque dos Principes em Telheiras,2250.0,144.0,Lumiar,3, Lisboa
328,Apartamento T2 com terraco para arrendamento em Valongo.,950.0,104.0,"Campo e Sobrado, Valongo",2, Porto
329,"T3 Totalmente REMODELADO, EQUIPADO E MOBILADO em Belem",1750.0,76.0,Belem,3, Lisboa
330,Apartamento T1 a 10 minutos a pe do Chiado,1500.0,61.0,Misericordia,1, Lisboa
331,Apartamento T2 a 10 minutos a pe do Chiado,1700.0,75.0,Misericordia,2, Lisboa
332,T3 Vistas Mar em Canidelo,3500.0,165.0,"Canidelo, Vila Nova de Gaia",3, Porto
333,T1 Boavista junto ao metro casa da musica,950.0,55.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",1, Porto
334,Apartamento T3 para arrendamento,2850.0,114.9,Belem,3, Lisboa
335,Apartamento Duplex T3 na Foz,2600.0,157.0,"Aldoar, Foz do Douro e Nevogilde",3, Porto
336,T3 para arrendamento | Miraflores,1850.0,151.0,"Alges, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras",3, Lisboa
337,"T1 Vista Mar Frontal, mesmo por cima dos Jardins da Parede, Condominio",1700.0,52.0,"Carcavelos e Parede, Cascais",1, Lisboa
338,"T2 luxo em Scala Condominium, centro de Cascais",4000.0,137.0,"Cascais e Estoril, Cascais",2, Lisboa
339,Apartamento T3 para arrendamento,2600.0,116.0,Santa Maria Maior,3, Lisboa
340,"T4 ao Metro, SEM FIADOR mobilado e equipado.",1700.0,110.0,Bonfim,4, Porto
341,T1 Mobilado metro S. Bento; No centro historico,1000.0,50.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",1, Porto
342,"APARTAMENTO T3 NA RUA DA FIRMEZA, PORTO, PORTUGAL",2900.0,129.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",3, Porto
343,Estudio T1 mobilad totalmente equipado junto Fac Medicina Lisboa,1095.0,20.0,Avenidas Novas,1, Lisboa
344,"Perto do centro de Cascais e Auchan, lindo apartamento T3...",1450.0,120.0,"Cascais e Estoril, Cascais",3, Lisboa
345,"Perto do centro de Cascais e Auchan, lindo apartamento T3...",1250.0,120.0,"Cascais e Estoril, Cascais",3, Lisboa
346,Apartamento T0 para arrendamento,900.0,72.73,Santo Antonio dos Olivais,0, Coimbra
347,T3 Parque das Nacoes para Arrendamento,1900.0,83.0,Parque das Nacoes,3, Lisboa
348,T2 remodelado na Lapa (Rua das Pracas),1400.0,63.0,Estrela,2, Lisboa
349,"Apartamento T1, centro Ericeira, mobilado, cozinha totalm...",900.0,53.0,"Ericeira, Mafra",1, Lisboa
350,T2 - Mobilado - Centro Paiao - proxim.zonas industriais e Autoestrada,600.0,80.0,"Paiao, Figueira da Foz",2, Coimbra
351,Apartamento T3 duplex | ultimo andar | 2 varandas e solario | aquecim,950.0,136.0,Santa Joana,3, Aveiro
352,T2 Sao Domingos de Benfica,1950.0,90.0,Sao Domingos de Benfica,2, Lisboa
353,Penthouse com terraco privado e piscina na 1a linha do mar,4000.0,145.0,"Canidelo, Vila Nova de Gaia",3, Porto
354,"Apartamento T3 com Box, no Condominio Alto das Flores, Bairro do Rosar",2300.0,128.0,"Cascais e Estoril, Cascais",3, Lisboa
355,Apartamento T3 para arrendamento,1800.0,115.0,"Aldoar, Foz do Douro e Nevogilde",3, Porto
356,Apartamento T4 para arrendamento,1700.0,96.14,Olivais,4, Lisboa
357,Apartamento T5 para arrendamento,3650.0,180.0,Arroios,5, Lisboa
358,T3 Telheiras Renovado,1800.0,110.0,Lumiar,3, Lisboa
359,Apartamento T1 para arrendamento,1250.0,77.0,"Matosinhos e Leca da Palmeira, Matosinhos",1, Porto
361,T5 Mobilado - Abadias - Frente ao CENTRO DE ARTES e Espectaculos,1300.0,150.0,"Buarcos e Sao Juliao, Figueira da Foz",5, Coimbra
362,"Ericeira- Apartamento T3 novo - terracos, vista mar",2600.0,132.0,"Ericeira, Mafra",3, Lisboa
363,"Apartamento T0 DUPLEX Arrendamento em Campanha,Porto",950.0,52.0,Campanha,0, Porto
364,ARRENDAMENTO  T2 REMODELADO,1100.0,71.0,Odivelas,2, Lisboa
365,Apartamento T3 para arrendamento junto a Casa de Saude da Boavista e M,1200.0,101.0,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",3, Porto
366,Apartamento T2 totalmente remodelado centro cidade,900.0,80.0,Espinho,2, Aveiro
367,Entrecampos - T1 c/ Cozinha equipada e Garagem p/ 1 carro,1250.0,60.0,Avenidas Novas,1, Lisboa
368,T1 mobilado no Chiado,2500.0,80.0,Santa Maria Maior,1, Lisboa
369,"DUPLEX, T2 +1 para ARRENDAMENTO no Montijo",1240.0,162.0,"Montijo e Afonsoeiro, Montijo",2, Setubal
370,"T2 Duplex com varanda em plena Rua da Antas, em frente a Praca Francis",1450.0,83.0,Campanha,2, Porto
372,T1 Apartamento no Bairro Alto,1700.0,40.0,Misericordia,1, Lisboa
373,Fabuloso T3 Duplex nas Casas do Lago - Serra de Carnaxide,2000.0,101.0,"Venteira, Amadora",3, Lisboa
374,Apartamento T3 +1 para arrendamento - proximo do Hospital de Sao Joao,1500.0,140.0,Paranhos,4, Porto
375,Alugo fantastico T1 Mobilado no empreendimento colina de S.Goncalo,1100.0,65.0,Santa Clara,1, Lisboa
376,Apartamento T1 para arrendamento,1400.0,45.0,Santa Maria Maior,1, Lisboa
377,Apartamentos T0 e T1 em Paranhos,650.0,40.0,Paranhos,0, Porto
378,Apartamento T4 para arrendamento,1300.0,85.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",4, Lisboa
379,Apartamento T2 90m2 R/C em predio de 2 andares + arrecadacao,900.0,90.0,"Algueirao-Mem Martins, Sintra",2, Lisboa
380,Arrenda-se T2 Mobilado - Centro Historico-Braga,1100.0,110.0,Sao Vicente,2, Braga
381,Apartamento T2 para arrendamento,1500.0,72.0,Lumiar,2, Lisboa
382,Apartamento T3 em Rio Meao,700.0,100.0,"Rio Meao, Santa Maria da Feira",3, Aveiro
383,Apartamento T2 em Condominio Fechado com Piscina e Lugar de Estacionam,2850.0,90.0,"Cascais e Estoril, Cascais",2, Lisboa
384,Apartamento T2 para arrendamento,1900.0,114.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",2, Lisboa
385,Apartamento T1 com varanda na Foz,1200.0,75.16,"Aldoar, Foz do Douro e Nevogilde",1, Porto
386,"T1 C/Terraco nao mobilado, Junto ao Rio, Condominio 5o Porto",1200.0,53.0,Lordelo do Ouro e Massarelos,1, Porto
387,T1 para arrendamento no Chiado com terraco,2950.0,95.0,Santa Maria Maior,1, Lisboa
388,Apartamento T3 Alges/ Condominio Quinta Santo Antonio - Arrendamento,2600.0,125.0,"Alges, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras",3, Lisboa
389,"Apartamento T1 Arrendamento em Gualtar,Braga",850.0,47.0,Gualtar,1, Braga
390,"T4 P/ arrendar no Condominio ""Moinho da Anta"" - Sintra",1700.0,125.0,"Agualva e Mira-Sintra, Sintra",4, Lisboa
391,"Apartamento T2 para arrendar mobilado, com um lugar de garagem e arrum",1300.0,104.0,Lordelo do Ouro e Massarelos,2, Porto
392,T3 Condominio com Piscina na Ericeira.,1500.0,147.0,"Ericeira, Mafra",3, Lisboa
393,T2 novo - Magnolia City Park,1200.0,86.0,"Oliveira do Douro, Vila Nova de Gaia",2, Porto
394,T2 -2 Casas de Banho - Excelente localizacao a 5 minutos ...,1000.0,90.0,"Falagueira-Venda Nova, Amadora",2, Lisboa
395,Apartamento Penthouse Lumiar,2450.0,120.0,Lumiar,2, Lisboa
396,Apartamento T2 | Mobilado e equipado | Localizacao prime,2800.0,75.0,Santo Antonio,2, Lisboa
397,"Excelente T4 para Arrendar na Costa da Guia,  Zona Nobre de Cascais!",3500.0,204.0,"Cascais e Estoril, Cascais",4, Lisboa
398,T2+1 Mobiliado na Pampilheira,2400.0,90.0,"Cascais e Estoril, Cascais",2, Lisboa
399,Apartamento T1 tranquilo e com estacionamento em Telheiras/Lumiar,990.0,44.0,Lumiar,1, Lisboa
400,TO RENT * T3 | PORTO | FOZ,1850.0,129.0,"Aldoar, Foz do Douro e Nevogilde",3, Porto
401,T3 Duplex Alges vista mar condominio piscina.,3500.0,144.0,"Alges, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras",3, Lisboa
402,Excelente Apartamento T4 com varandas em Lisboa,2500.0,165.0,Alvalade,4, Lisboa
403,"Apartamento T3 - Ericeira, A Casa das Casas",2600.0,132.0,"Ericeira, Mafra",3, Lisboa
404,Apartamento T3 para arrendamento,1700.0,87.0,Sao Domingos de Benfica,3, Lisboa
405,T3 com terraco em Alcantara,1700.0,119.0,Alcantara,3, Lisboa
406,T2 em Alges vista mar em condominio com jardim e piscina,2200.0,102.0,"Alges, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras",2, Lisboa
407,Excelente Apartamento T2 inserido num Condominio em Cascais,3000.0,100.0,"Cascais e Estoril, Cascais",2, Lisboa
408,T3 Mobilado Equipado Lisboa Telheiras,1500.0,145.0,Lumiar,3, Lisboa
409,Apartamento T3 totalmente remodelado no centro da cidade ...,750.0,87.0,"Barreiro e Lavradio, Barreiro",3, Setubal
410,Fantastico T4 com Terraco,2200.0,151.0,"Cascais e Estoril, Cascais",4, Lisboa
411,Apartamento T3 mobilado na Expo Sul,3200.0,135.0,Parque das Nacoes,3, Lisboa
412,Apartamento Lisboa Lumiar,1750.0,121.0,Lumiar,3, Lisboa
413,Apartamento T2 Arrendamento Cascais,2600.0,87.0,"Cascais e Estoril, Cascais",2, Lisboa
414,Apartamento T2 para arrendamento,1050.0,51.09,Santo Antonio dos Olivais,2, Coimbra
415,MATOSINHOS CENTRO|T2 MOBILADO E EQUIPADO,1650.0,100.0,"Perafita, Lavra e Santa Cruz do Bispo, Matosinhos",2, Porto
416,"Apartamento T3+1, vista jardim, na Parede, em Cascais",2400.0,142.0,"Carcavelos e Parede, Cascais",3, Lisboa
417,Ferias Algarve Manta Rota 200m da Praia,450.0,70.0,"Vila Nova de Cacela, Vila Real de Santo Antonio",2, Faro
418,Apartamento T2 para arrendamento,1750.0,159.0,"Alverca do Ribatejo e Sobralinho, Vila Franca de Xira",2, Lisboa
419,Apartamento T0 totalmente Mobilado em Cascais,1400.0,45.0,"Cascais e Estoril, Cascais",0, Lisboa
420,Apartamento T1 no Chiado,2500.0,83.0,Santa Maria Maior,1, Lisboa
421,"T2 REMODELADO, com patio ?Cooperativa dos Arquitectos"", arrendament...",2100.0,93.0,"Aldoar, Foz do Douro e Nevogilde",2, Porto
422,APARTAMENTO T3 COMO NOVO NA LAPA / ESTRELA,3500.0,170.0,Estrela,3, Lisboa
423,Apartamento T3 no Murtal - Parede,1750.0,117.0,"Carcavelos e Parede, Cascais",3, Lisboa
424,"Apartamento T4 Remodelado, Box 2 Carros - Costa da Guia, ...",4500.0,155.0,"Cascais e Estoril, Cascais",4, Lisboa
425,Apartamento T3 para arrendamento,1970.0,116.0,Lumiar,3, Lisboa
426,T4 Duplex Novo C/Garagem Antas Garden - Porto,2950.0,189.0,Bonfim,4, Porto
427,T4 Cascais Vista Frontal de Mar,9000.0,302.0,"Cascais e Estoril, Cascais",4, Lisboa
428,T3 em condominio de luxo na Quinta da Bicuda com vista mar,2750.0,150.0,"Cascais e Estoril, Cascais",3, Lisboa
429,Arrendamento Apartamento T8 na Zona da Estrela,5000.0,222.0,Campo de Ourique,8, Lisboa
430,Apartamento T2 com jardim em condominio fechado com garagem,2200.0,91.2,"Carnaxide e Queijas, Oeiras",2, Lisboa
431,Apartamento T2 +1 Duplex no Areeiro - Lisboa,1800.0,78.07,Areeiro,2, Lisboa
432,T1 no Bairro do Junqueiro - Parede,950.0,52.97,"Carcavelos e Parede, Cascais",1, Lisboa
433,Apartamento T3 para Arrendamento no Monte Estoril,5950.0,160.0,"Cascais e Estoril, Cascais",3, Lisboa
434,Fantastico Apartamento T5 no condominio 'Villa Graca',5200.0,257.36,Sao Vicente,5, Lisboa
435,Arrenda-se na 1.a Linha de Mar - T2 (108 m2),1200.0,80.0,"Buarcos e Sao Juliao, Figueira da Foz",2, Coimbra
436,Apartamento T2 em condominio fechado em Cascais,2950.0,130.0,"Cascais e Estoril, Cascais",2, Lisboa
437,Apartamento T2 remodelado a estrear com garagem,1600.0,92.0,"Alges, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras",2, Lisboa
438,Apartamento T3 para arrendamento,1200.0,106.36,"Pontinha e Famoes, Odivelas",3, Lisboa
439,Apartamento T1 Mobilado para Arrendar perto do Casino - Funchal,1400.0,60.0,"Se, Funchal",1, Ilha da Madeira
440,Furnished Apartment in Avenidas Novas w/ Balcony,3100.0,92.0,Avenidas Novas,2, Lisboa
441,Apartamento T2 para arrendamento,1000.0,74.6,"Venteira, Amadora",2, Lisboa
442,"Apartamento T2 novo, em Campolide, Lisboa",2800.0,90.0,Campolide,2, Lisboa
443,Apartamento T2 para arrendamento,900.0,75.0,"Santo Antonio dos Cavaleiros e Frielas, Loures",2, Lisboa
444,Apartamento T2 para arrendamento,1200.0,86.15,"Queluz e Belas, Sintra",2, Lisboa
445,Apartamento Novo T2 localizado na Ericeira,2200.0,96.0,"Ericeira, Mafra",2, Lisboa
446,Apartamento T3 para arrendamento,2200.0,101.7,"Carcavelos e Parede, Cascais",3, Lisboa
447,Apartamento T2 mobilado na Praia da Barra,850.0,80.0,"Gafanha da Nazare, Ilhavo",2, Aveiro
448,T4  - CONDOMINIO PRIVADO - MAIS CAMPO GRANDE,4900.0,177.0,Alvalade,4, Lisboa
449,Apartamento de luxo T2 no Unique Belem - Lisboa - Vista Rio - Garagem,5000.0,111.0,Ajuda,2, Lisboa
450,Apartamento T2 Totalmente Remodelado,850.0,69.3,"Rosto de Cao (Sao Roque), Ponta Delgada",2, Ilha de Sao Miguel
451,T2 Parque das Nacoes - Marina Expo,2400.0,105.0,Parque das Nacoes,2, Lisboa
452,Apartamento T3 mobilado com garagem fechada em Mira,750.0,145.8,Mira,3, Coimbra
453,Apartamento T2 em Mucelao c/ jardim,350.0,86.6,"Sao Martinho da Cortica, Arganil",2, Coimbra
454,Apartamento T1 remodelado a estrear na Estefania,1100.0,45.0,Arroios,1, Lisboa
455,T1 Condominio fechado Parque das Conchas,1650.0,102.0,Lumiar,1, Lisboa
456,Apartamento T1 em Sao Joao do Estoril,900.0,40.0,"Cascais e Estoril, Cascais",1, Lisboa
457,Apartamento T1 mobilado - Centro de Aveiro (Alboi),820.0,77.0,Gloria e Vera Cruz,1, Aveiro
458,T3 com terraco/varanda em Parque das Nacoes Sul,3300.0,176.65,Parque das Nacoes,3, Lisboa
459,T4 Duplex no centro de Mafra,699000.0,175.0,Mafra,4, Lisboa
460,"Apartamento T3 ao Corte Ingles, Mobilado e equipado, 2 lugares garagem",1900.0,126.0,"Mafamude e Vilar do Paraiso, Vila Nova de Gaia",3, Porto
464,ARRENDA T2 BENFICA - MOBILADO,1200.0,79.0,Benfica,2, Lisboa
465,Apartamento no centro de Vila Franca de Xira com parqueamento,900.0,74.0,Vila Franca de Xira,2, Lisboa
466,ARRENDA-SE T3 A ESTREAR - BENFICA / ZONA ARNEIROS,1800.0,84.0,Benfica,3, Lisboa
467,"A ESTREAR - A apartamento  T2 cheio de luz, 2 suites, estacionamento",2200.0,75.0,Carnide,2, Lisboa
468,T4 Green Park  sao Domingos de Benfica,4500.0,150.0,Sao Domingos de Benfica,4, Lisboa
469,T2 Varanda e Garagem - Condominio Fechado - Matosinhos Sul,1650.0,105.0,"Matosinhos e Leca da Palmeira, Matosinhos",2, Porto
470,T2 | Renovado | Varanda p/Parque | 2x Lugares Garagem,950.0,80.0,"Custoias, Leca do Balio e Guifoes, Matosinhos",2, Porto
471,T3 grande mobilado 2 minutos CP Monte Abraao,1000.0,100.0,"Massama e Monte Abraao, Sintra",3, Lisboa
472,"Magnific T3 sala ampla, mobilado, luz natural, garagem.Pronto habitar",1600.0,130.0,"Moscavide e Portela, Loures",3, Lisboa
474,Apartamento T2 para arrendamento,1200.0,65.0,Lumiar,2, Lisboa
475,T0 Joao XXI,750.0,22.0,Areeiro,0, Lisboa
476,Guimaraes - T3 Novos,970.0,138.0,"Urgezes, Guimaraes",3, Braga
477,Apartamento T3 junto ao Corte Ingles (V. N. Gaia),1450.0,156.0,"Mafamude e Vilar do Paraiso, Vila Nova de Gaia",3, Porto
478,"Apartamento T0 Novo ? Asprela Domus, Paranhos",900.0,38.92,Paranhos,0, Porto
479,T4 - Garagem - Cozinha Equipada - 2 WCS - Marquises,1900.0,110.0,Lumiar,4, Lisboa
480,Apartamento T2 em Verderena / Barreiro,900.0,70.0,"Alto do Seixalinho, Santo Andre e Verderena, Barreiro",2, Setubal
481,T3 Av Sa Carneiro Zona Nobre,800.0,143.0,"Torres Novas (Santa Maria, Salvador e Santiago), Torres Novas",3, Santarem
482,Apartamento T3 para arrendamento,1350.0,103.2,"Sacavem e Prior Velho, Loures",3, Lisboa
483,"Belissimo apartamento, pca Velazquez, zona mais distinta das Antas",2700.0,250.0,Bonfim,4, Porto
484,Casa individual T2 Totalmente Mobilado e Equipado,975.0,50.0,Campanha,2, Porto
485,NOVO em Guimaraes,900.0,100.0,"Urgezes, Guimaraes",2, Braga
486,DUPLEX TORRE DO RELOGIO,700.0,66.0,"Buarcos e Sao Juliao, Figueira da Foz",1, Coimbra
487,T1 - BAIRRO ALTO COM ESTACIONAMENTO,2000.0,62.0,Misericordia,1, Lisboa
488,"Apartamento, 2 quartos, Oeiras, Oeiras e Sao Juliao",1300.0,64.0,"Oeiras e Sao Juliao da Barra, Paco de Arcos e Caxias, Oeiras",2, Lisboa
489,T2 - Belas Club Campo,2020.0,124.0,"Queluz e Belas, Sintra",2, Lisboa
490,Apartamento T3+1 para arrendamento Junto ao Hospital D. Estefania,2000.0,116.0,Arroios,3, Lisboa
491,T2 para ferias em Monte Gordo (LN_0167),700.0,73.0,"Monte Gordo, Vila Real de Santo Antonio",2, Faro
492,Arrendo T1 mobilado no Montijo com despesas incluidas,1550.0,72.0,"Montijo e Afonsoeiro, Montijo",1, Setubal
493,NOVOS - T3 para arrendamento,970.0,142.0,"Urgezes, Guimaraes",3, Braga
494,Apartamento T4 para arrendamento,2500.0,123.0,Estrela,4, Lisboa
495,Apartamento T0 para arrendamento,900.0,40.8,"Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria",0, Porto
496,Apartamento Mobilado e equipado com bons acessos,1250.0,83.3,"Gondomar (Sao Cosme), Valbom e Jovim, Gondomar",2, Porto
497,"APARTAMENTO T3+1 | ARRENDAMENTO | ABRUNHEIRA, SINTRA",1300.0,113.0,"Sintra (Santa Maria e Sao Miguel, Sao Martinho e Sao Pedro de Penaferrim), Sintra",3, Lisboa
498,Apartamento T3 - Guimaraes,990.0,140.0,"Urgezes, Guimaraes",3, Braga
499,Apartamento T2 - Guimaraes,950.0,94.0,"Urgezes, Guimaraes",2, Braga
